First Name,Last Name,Mailing Address,Mailing City,Mailing State,Mailing Zip,Property Address,Property City,Property State,Property Zip,Lead Type,Document Type,Date Filed,Document Number,Amount/Debt Owed,Seller Score,Motivated Seller Flags,Source,Public Records URL
URBAN,EDGE BUILDERS LLC,4202 F ST,HOUSTON,TX,77072-5366,4202 F ST,HOUSTON,TX,77072,Lis Pendens,L/P,2026-05-29,RP-2026-210248,,90,Lis pendens; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVWGrWvi+sjFtoLlOKI+AQRcztiL9aGrJ7/3O5N1M3C1XEyOryTHzFVgHPe0gJ2W0/AT1mUO+qwhclgwiwBU/6sQxbuAKIa5d3tGSIxvsCFe7luctlXQwfy7dMcEYHZUOkg==
PRESTIGE,POSTING AND PUBLISHING LLC,,,TX,,,,TX,,Deed (Sheriff/Trustee/Tax),DEED,2026-05-28,RP-2026-208270,,55,LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVf4p6wh10bmtFvA61VzJMt2qPkaLDITDOo+GmTROLU4SY5BO+rc4tJkCNSiBt9HRALPC2FYIqhKScXi4ClRIxzMC8W4o7PaTdfpSI9LXqVU9Kax0jbkd7uKAomkq7nzc4w==
WILMINGTON,SAVINGS FUND SOCIETY FSB,15480 LAGUNA CANYON RD STE 100,IRVINE,CA,92618-2132,1817 NEW ORLEANS ST,DEER PARK,TX,77536,Deed (Sheriff/Trustee/Tax),DEED,2026-06-01,RP-2026-213165,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVVUzQ3Qz1y3XRQlgUGDLatw0A+VYAKjZDkSXF+CyTmHfi6Xad0Kw2Xgf2XQy0nMy+7ry/PAsFvFgdq2xDpO2zi4Ei2rQTQJsj1Q0vLsgTADlw7GFRLr3eWy/ZChBAY4WAQ==
PALACIOS,FABIO H,10219 SADDLEHORN TRL,HOUSTON,TX,77064-5423,10219 SADDLEHORN TRL,HOUSTON,TX,77064,Deed (Sheriff/Trustee/Tax),DEED,2026-06-01,RP-2026-212936,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVRtrNU0uQZ1idw+bzRuKrlclE91Nkdy03EzEp69den3c3q0pBsxk2rMhKDHNwOZ61K5YwLUplmI7Y4HoNpAXbjh0NNgI2TAmirqKKk2qksFIQFRRgTLbOA3GnBuqd2M8Rw==
DOBSON,SHERRY A,7601 WINDSWEPT LN,HOUSTON,TX,77063-6223,7601 WINDSWEPT LN,HOUSTON,TX,77063,Deed (Sheriff/Trustee/Tax),DEED,2026-06-01,RP-2026-212772,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVXqvh+Pkj5GHJYuqk2puiwSJ50m1Mtv/7f7hDGb5R+FLSjXUJdgkO35jwqBWXPz36yoSinoD47PRz6y9V9fUIuedccX/o50dvNnIdZsvLk1M+st0FLCf/WzyJ8sGvE/tyQ==
VO,PHUONG THI,4846 KNICKERBOCKER ST,HOUSTON,TX,77035-3428,4851 KNICKERBOCKER ST,HOUSTON,TX,77035,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-212480,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVUcrWOuhgl4WPe2siOzIyDcv+xotT8X1Y9wkzH54+mA5EzCjnKTjKDz0XCI3YEalaoIiH2YiBszRYRhdeUk/WcSU/zDeBZuCY+pt2U0rIGkbhhldPxqISrEMwp1x+LLFfQ==
HOPKINS,JACQUELYN,16618 N QUADRANT CT,CROSBY,TX,77532-4933,16618 QUADRANT CT N,CROSBY,TX,77532,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-212433,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVXjUBfkZPr2BgcyISlllwoW7FVEYMRiAM7/QoFmE8bB3fqbvvu5n9tJp1asGkhljLSAbNW063hpaOBBnBLdkAgvO1BzyXxQIgc4wVVO19gaog/wXAp+x4aI+3sNifSqvQg==
GRIFFITH,DOUGLAS KENT,2613 SEASHORE DR,SEABROOK,TX,77586-1593,2613 SEASHORE DR,SEABROOK,TX,77586,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-212412,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVYWkOcnXW611sMD+eUWbg67QSXDFwT5S1B3w/1F/h6rRRYC9u5nvFzOQm+dQfyvQ5jXmSqvxUuZtSLLcMtP4QHXo8cMrg4/IUWiDOR6o68D2f6PSx9AlLNyUtXF4W0OAyw==
UNITED,STATES OF AMERICA,1700 N CONGRESS # 720,AUSTIN,TX,78701-1436,1511 PRESTON ST 400,HOUSTON,TX,77002,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-212331,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVW5vDSwG8D8oS1YxTpJ16wVE/ZezQlnVcMu2fyNPxQarOnaU38DND+GXNXq0ZFbilvA00TW9zK7hAY3exx43Hojx72HbvortgpiNc3b2zGM90V2HPbJi3Aaw2sdwyyPTsQ==
MIRGEAUX,NICK,4810 IMOGENE ST,HOUSTON,TX,77096-1716,4810 IMOGENE ST,HOUSTON,TX,77096,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-212326,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVShDARuLgi5kJFtMHxE41ICjCg0mJLK1jRXF2oMqEL/iJjVt/E5k4NtVkn4MEP3N1OxYcBD5FVQRHg11qpJmF5W9Cr84dd3gZ/OT7ADDTi9aJAit7NR1HxmgP7QVEfGlxA==
SCOTT,SHANON DALE,1731 LEXINGTON ST,HOUSTON,TX,77098-4405,1731 LEXINGTON ST,HOUSTON,TX,77098,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-212273,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVW4v558BMAj1nKHRKIUpgUV+4rrCs2mw9HaGnZD5WL/QW1PgM/40gPvlVHMbBcy4eWu7ST180z0LhRYT1WFsGCdDAtsjwLC21xPlgeYqofenM4eZwiu0q2zyVKsZPihfzw==
BRANT,RICKE C,815 ROCKBROOK DR,HOUSTON,TX,77015-3220,815 ROCKBROOK DR,HOUSTON,TX,77015,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-212189,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVStSfRCtIHzohP0s8vXlH6i65oemfkAkXeFpdfbiSU84meaPeN6cGMOFzJ0Ixrk7VUS5XyKorCFJn495VFUrWTIiuWuEZw3rU8aaLX9AELVZiY4mbe5JQml1FbzFR6YLWA==
MARTINEZ,SANDRA,6621 APOLLO ST,HOUSTON,TX,77091-2003,6621 APOLLO ST,HOUSTON,TX,77091,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-212114,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVZuXC6zeXQCKsepLSm/J17HxvoytyA2oroOFU9Mnu1m3+0ZEHgNkc4WU00vQBrA5NbhhEwqElVRClL/rWJHs92uDSPYrzOkxbGUWVXYI2f75qO/i8IV4fPtq7EnDZf2OuQ==
KRIEGER,RONALD G,614 WELLINGTON PT,HOUSTON,TX,77094-1129,614 WELLINGTON PT,HOUSTON,TX,77094,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-212052,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVbl9+3wF28UTxEiknZXKQ9ShnOInwYst2dRsedPRsaSazu9KcIYi263ywa8opTovCed5JMH+0+91t5TlqnE5AWd7p0ZfDXAOiQGXJytQRb8zAG2mIxO8uqnaAoZszVDBEQ==
LEVA,JEFF,2550 PASEO VERDE PKWY STE 100,HENDERSON,NV,89074-7129,3415 E BAYOU DR,SHOREACRES,TX,77571,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-212033,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVcXqHiK6Kr4LA0pITyRzUoZopTORM5UoKuYcJ74JuiPev0VxOtIO8dv9keu26lQerjCrcUR768dsJmSMw5sUPN8Epwe4/sCsNQVno3NRzQvBJ2lPQLCK9Rs2EN5lrksZTw==
BRADFORD,LEE DANEIL,10226 SAGEGREEN DR,HOUSTON,TX,77089-5131,10226 SAGEGREEN DR,HOUSTON,TX,77089,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211953,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVRE3FMWI+F89RlZpo2LfXsTDN6rGOAEuEGOu/C77YSAhUvIHYNjio9PE9PRdE8+wLEhgSevTKXRNob7aZrcUzNSPzX61Dp4reKXIjxKUCzTbJjPZt4VPL0ZgrgJkEFIRxg==
BROWN,DEAN M,21327 PARK MOUNT DR,KATY,TX,77450-4714,21327 PARK MOUNT DR,KATY,TX,77450,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211945,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVWUw7sDVXECwrM7LSZalYoie8YPUaHTInfTpwEXIWjvNhh5i/V9LqekwGZ9G/3rF0eaPRdenYYlwS1phqQq7bST3cQKvyN0DIkWI9cjea6JL55vKnjw+ub3iQjzvfiBk6w==
ZINSMEISTER,ROBERT,1010-A ASHLAND ST,HOUSTON,TX,77008,1010 ASHLAND ST,HOUSTON,TX,77008,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211907,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVS9STgFsBfujyBptlbzeypClVsw9IDj6FQrGcmi+rIGqj7ekBY2khgRDFY0wdCamvWyxxDeW4SYQXvAlm/VXF+XSSoLgcxAqyT0ueUKZqNhNu7K+2VJBEGkJjozP0h1qpQ==
ZINSMEISTER,ROBERT,1010-A ASHLAND ST,HOUSTON,TX,77008,1010 ASHLAND ST,HOUSTON,TX,77008,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211894,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVa+WCKyFfRQ7+pdHPlnFraXgs3A1u3K5iYJXmpLz8qruBDau6JrfQd2HoS2y9N1+OkB2le1ZXaQ0JpEWcCUK7sBxes3sed7z7zsoqb0vYDKN/h6mYaFMEEIv3QNx+gZKOA==
LEVA,JEFF,PO BOX 571404,HOUSTON,TX,77257-1404,11822 HILLBROOK DR,HOUSTON,TX,77070,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211858,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVU5alj1oSBYM0a4IyO4JBdzrda/UUGxi4fC5rBa/w51PXeTK2agPro5YxSbbHYKE7hrHZt0AQwmvFcd6pljpczPwRrautEv2s8L01RX6bVGUJTBocPtLfe7Jc9B7lIfOvw==
WILLIAMS,SEAN ADAM,9634 MEADOWVALE DR,HOUSTON,TX,77063-5104,9634 MEADOWVALE DR,HOUSTON,TX,77063,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211823,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVaZd9o6CyOlDxJloxM0RCyytjWPVIdTh6XRLjc4m1wPmOSTN+3xgKgoClubjTkFZ+ntmA0GrI9Uoz0dzIg0XJ3LWah47gpjo4fCl2KyFgueHDgBuvK/g1srwgN/Y2pcaKw==
PHAM,LAN,2519 CROCKETT CT,SUGAR LAND,TX,77478-2171,11106 BELLERIVE DR,HOUSTON,TX,77072,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211782,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVTpdg3neoz4pgAeiSSQsw+tGxAc9dn53Oih3GDN6/ussl+mMdwc13quPk6mcSBFyxuZ8rc8zSHz4LN0uDSPTgWZX6ua5V+QmLCCfQL0r7glCLopwyzEC7YgJVh8DL2HjnA==
BRADFORD,SEBRUN JR,9906 CEDAREDGE DR,HOUSTON,TX,77064-5240,9906 CEDAREDGE DR,HOUSTON,TX,77064,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211747,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVTCfBBLVsYiPZlRa41nBmhKZlEHhwbTV6zriTccrvmC1ooenYVNH8GliB3MkoBRfAMRd4YJMWqOT7jljBNVzpirG1qcXIP+f+p18k69PDLJGrH2PEQJQqj6AaxDVGH2toQ==
RIDEAUX,ADELINE,2105 BRACKENRIDGE ST,HOUSTON,TX,77026-6950,2105 BRACKENRIDGE ST,HOUSTON,TX,77026,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211737,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVQn6rcMSQDd5ItlJ8cfbIFJMXTEcBrPHnlGwJIlaJ3iMsNK43PMisojwhx9Vh9N8J9v1psSgDE4QxmEcusmgm5Qnf2vzUU6dm0cOqcDsnimnLNhE5O/PWR5vyIzMypz8zQ==
LAM,TAK YI,4722 CORNOUSTIES ST,PASADENA,TX,77505-4306,7207 AVENUE I,HOUSTON,TX,77011,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211710,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVRFMYYgb2sxF6Dv8w45PWBwiwihqp5cwNhjkZNd6cPGo8Bv69rWp+smaDzTVdR+XCwuJI5RuxUCwSrEpTFvtTpFCEko6fcUCo187jhGkBJnwhA3jnzMvr76vieMRcPjkZQ==
LAM,TAK YI,4722 CORNOUSTIES ST,PASADENA,TX,77505-4306,7207 AVENUE I,HOUSTON,TX,77011,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211709,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVQtcyr8n/dVSK/DIDYBtIibpbqO89uMtCkYSsQLQVkfnhijjr+s10eDqTUxVDt0jq3n9E8mVG/ALmVXX3in/wuIYfa2NVv7aYlQnL9+60O/uFzrG+oTrSKeTz+HS+KdHAg==
LAM,TAK YI,4722 CORNOUSTIES ST,PASADENA,TX,77505-4306,7207 AVENUE I,HOUSTON,TX,77011,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211708,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVQ7C3Oe8wuXNSlgCQBBLA4S0dTkTNzcZxhYuuQ90mZvQre04EdRYgsd1TYRbcNAIBqvO+vlZUagp8ZIZfYaujAbS3w8vL8MnzyVGWZmMBpR1kYSsJKnKArY6MUH/xfs19w==
LAM,TAK YI,4722 CORNOUSTIES ST,PASADENA,TX,77505-4306,7207 AVENUE I,HOUSTON,TX,77011,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211707,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVdTB7lkKk3+JyJIWgLJasVuGu+waL79hxQhFCvV3JW9FgYf3ducFBabCKB4HiXNh/jduNI+fDxvMpNWhoWo1qwQ7Goima71/fRnCNLBtp6nZWtKVUNDJ8aDCw/bR3qcE/A==
LAM,TAK YI,4722 CORNOUSTIES ST,PASADENA,TX,77505-4306,7207 AVENUE I,HOUSTON,TX,77011,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211706,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVbeQ1AMMbB0gSq7ScCW2BxiS30YX7+W6/XyNkkJp4321IsJCzk1RmHRRZcHpnIGB34QfmAvONM2OFurOxvuOWI7dATs4EYPDi5pLLTHe3jIuCR1xTUKeg8YpKKGgmT80Ew==
LAM,TAK YI,4722 CORNOUSTIES ST,PASADENA,TX,77505-4306,7207 AVENUE I,HOUSTON,TX,77011,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211705,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVd/AMQnXbRbSq518FU8qPBrmA2Hjmq8pRbI5Xs0wrxArzhik6xmZLCfCoop0PMlHKtetzNnEN1dPtneX7ItTWJLAx9mIHSB3IIVmRZrsPl+nrpR+ncPiWT8qghl7OOOlbw==
YZAGUIRRE,RUTH HERNANDEZ,22318 KENT FALLS DR,KATY,TX,77450-5833,22318 KENT FALLS DR,KATY,TX,77450,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211654,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVXCUoZSnbpKfAF87N9gAAHj4kLHA6QcGEmz2ep4FgxGkjC9ZHk3h7FYwE5Qebx0rnsPWkcubArBgXW2m+wtBEULC1Ezde2U78WfKuN8EWoJ7Zf7xM3+kZerKm+QdLaVWXA==
HARPER,MARIAN G,10563 HUNTINGTON WAY DR,HOUSTON,TX,77099-3719,10563 HUNTINGTON WAY DR,HOUSTON,TX,77099,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211590,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVRRPWrs5sKJbuplZnj6qj/0QWzqN/G01KONderLrqgBXU/sm7cp3xGcNA2jdQTu1ga35inoXLUkEOEkeHeMFogn5PWmA4ZGtzuOA06JzbBaQNvV1ptztqCwfdJBBpueraA==
MORALES,SERGIO ANTONIO,14615 SELLERS RD,HOUSTON,TX,77060-5513,14615 SELLERS RD,HOUSTON,TX,77060,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211537,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVd/fRWOqq4xF7bdLpjQHVEmBjYNv5Z19+2Ok2ODrUj6/tMWJFUifMlNBQkPBM8s5oXRbRsI4AjWn6IMqy7CKlKYsDIsHslqHD2DiY6YCfOlUk40m0ftuu0FqkVLGIVFIXQ==
CORTEZ,CARLOS ALBERTO,7846 DETROIT ST,HOUSTON,TX,77017-1516,7846 DETROIT ST,HOUSTON,TX,77017,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211514,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVXfGLoJIP4OFqYtYzvNHmI1MRHS6U9JA74suylH4jPQKRPF0GjonvJVMdEJgrmsnF/pRVivLNjjqZsvYEEj20xGEbt+1K9EJcwfmQckfac62PcVUl/xb6iWntgfVSd7L3A==
CORTEZ,LAURA JIMENEZ,5731 DOOLITTLE BLVD,HOUSTON,TX,77033-1901,5731 DOOLITTLE BLVD,HOUSTON,TX,77033,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211513,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVZpa5rxsOg+82PJHp4omWR4ZdPhWGr/FxZoXjPnU3B9iX1+vacjfMNyn6RE8TfbXyw9bksxWFQgg+7iIlnFamRb/4zTAaLkE0ps72WdmDTGfU20TMUlndwSsz9KDBlR+ww==
MALLORY,MARITA,12907 REGAL OAKS BEND LN,HOUSTON,TX,77047-4455,12907 REGAL OAKS BEND LN,HOUSTON,TX,77047,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211447,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVVjiJvIqVg3XbFLayiwjS44Tl+CyJJMSotVVHK6Id9/ikZhHNbX9qcid/9WB7KSigbHo8jG/OPPuiV0/pg8P5Oh7a8qus/63Lz1zuD4C27AcBXInjLcVpqm81uGO53Ujjg==
VO,LUONG CHARLIE,4911 SPRUCE ST,BELLAIRE,TX,77401-4034,4911 SPRUCE ST,BELLAIRE,TX,77401,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211416,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVSnTpkIgTUAgtQbWL10BDEpthVl72w8AXI7jO3lV6vhn10zsQ31L7Wy4zUet6T6CHXm/rmC89mwwAKjcPGPxQYsE5GbPmWDey4FN6Nf/hYgWBfGtfQ2VvJrtiSifKWLo5w==
HUYNH,CHRISTIE LAN,10102 CEDAREDGE DR,HOUSTON,TX,77064-5461,10102 CEDAREDGE DR,HOUSTON,TX,77064,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211401,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVa65SLhPnCkMMQl5tKn/IHcQ9QN/q4QKOdD9G0kic8LMpE3f84cvVnl1qDh4TAFo6GbnTSa8YN3oGBY8JvQjoe32U1sfNlkfpV3rP6xJNbSYcVFRHvy3nlCxj0f5bhnOzg==
HUYNH,CHRISTIE LAN,10102 CEDAREDGE DR,HOUSTON,TX,77064-5461,10102 CEDAREDGE DR,HOUSTON,TX,77064,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211400,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVaEoerxJZ6CC5xgnn5rHB87MPcZ/SsNHTY3wJqJbCffNU7CUpdmVrSAys+AtjeoksbaIj510ms62OtpwVIgRTG+STF5qO9IKRIznAJWNjzSIN1cD9zh1JWJCHcDi313XaQ==
KHAN,KHURSHEED ALI,3806 GRAND OAK CT,MISSOURI CITY,TX,77459-2374,11931 PLUMBROOK DR,HOUSTON,TX,77099,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211364,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVS6+pTpon3LCbt0hjT2Xdmu56jgZdOVTnvWiD/XtEgRR+m8lVEZbPp3MuSyd/TfxgPF7Awg5M2LPD2Xf2ijofCnH6Gp+67SiUF2871iJdNfv5YaW7COcnNJtvdwZcO0UnQ==
ALI,ZOHRA ROSHAN,20214 WINDSOR FIELD,SPRING,TX,77379-1519,20214 WINDSOR FIELD,SPRING,TX,77379,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211258,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVUeL076DN9FjJgdVt4xDMfQS9WQTBhGJUVHM87ZSYKsbxyD+YMVdtIeaCajC6+j1qi2DOL8+sfB+YMBctM+Bn/UxxsyFa150ZS+2yXQmeMqCMWXcUxQXMUlojotOrllSEg==
NWANKPAH,NEHEMIAH,13615 BREAKWATER PATH LOOP,HOUSTON,TX,77044-2677,13615 BREAKWATER PATH LOOP,HOUSTON,TX,77044,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211255,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVeZHoO76QTszM74UrPu/P9RZ+5rOZsSAblz6wigONB62P4P08LmAIUdchCxKkKNYIqh+QWIODZZjO5sNqhZpRTIriH8/TUAIAksmRYVrcjEFxqZmXHdqFYBd/VFlZ5ZVUQ==
MAIN,KELLY,10211 RIPPLE LAKE DR,HOUSTON,TX,77065-3987,10211 RIPPLE LAKE DR,HOUSTON,TX,77065,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211238,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVUU80X5mRj0Aa+IKhbPtprXD52tEzYjxM9O/u0jRrkOD1IZX6AV32dp5RqGLup61mmDjRZSdYyESR+rO7rr86dS2hNIZsUD00TZEWRpE5zrICURSMLEAXpH1Ib40eqVJ3g==
PRIETO,RENE,16519 RANCHERO CREEK WAY,HOUSTON,TX,77049,16519 RANCHERO CREEK WAY,HOUSTON,TX,77049,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211184,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVZ5YQgkFOiMCQ3RF6z+h+R0wASpR0MPtCi6kU7glTRfNiWhCAGPF0PNuXuZW1NsRUtDLj3KPnJneirytUET5QohW55LFULvwa9jRMVKHbgj8hSyxshiG365nQfFqPxVCTw==
RENDON,RICARDO,5241 CLAREMONT ST,HOUSTON,TX,77023-3209,5241 CLAREMONT ST,HOUSTON,TX,77023,Deed (Sheriff/Trustee/Tax),DEED,2026-05-29,RP-2026-211179,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVRSkgut7CWI7tuWjyVIXJ9VUW4xjAmk+WUFoilgG030nFmYOZaEQ7YJWIOEIGfzBnsIrQwKVNCyU3CLhBDtAWhPmtQdiKJ1PUOCRRElxchBApMMBDpZNttyKdRd6awAlTw==
